BAIRROS,VALOR,MES,ANO,N_DORMITORIOS,DATA,LONGITUDE,LATITUDE 
PENHA,5495.650308749759,SETEMBRO,2019,2,2019-09-01,-46.5439,-23.5336
PENHA,5437.378737520396,OUTUBRO,2018,2,2018-10-01,-46.5439,-23.5336
PENHA,5500.442393595731,OUTUBRO,2019,2,2019-10-01,-46.5439,-23.5336
PENHA,5448.018970838231,NOVEMBRO,2018,2,2018-11-01,-46.5439,-23.5336
PENHA,5491.733152415347,NOVEMBRO,2019,2,2019-11-01,-46.5439,-23.5336
PENHA,5460.694351810663,DEZEMBRO,2018,2,2018-12-01,-46.5439,-23.5336
PENHA,5487.989955199848,DEZEMBRO,2019,2,2019-12-01,-46.5439,-23.5336
PENHA,5688.798057804089,JANEIRO,2018,3,2018-01-01,-46.5439,-23.5336
PENHA,5756.940477381157,JANEIRO,2019,3,2019-01-01,-46.5439,-23.5336
PENHA,5780.861244570053,FEVEREIRO,2018,3,2018-02-01,-46.5439,-23.5336
PENHA,5787.586178145779,FEVEREIRO,2019,3,2019-02-01,-46.5439,-23.5336
PENHA,5770.716737268735,MARCO,2018,3,2018-03-01,-46.5439,-23.5336
PENHA,5780.740790137868,MARCO,2019,3,2019-03-01,-46.5439,-23.5336
PENHA,5763.689364662886,ABRIL,2018,3,2018-04-01,-46.5439,-23.5336
PENHA,5785.053238857779,ABRIL,2019,3,2019-04-01,-46.5439,-23.5336
PENHA,5741.925022369891,MAIO,2018,3,2018-05-01,-46.5439,-23.5336
PENHA,5762.079506949913,MAIO,2019,3,2019-05-01,-46.5439,-23.5336
PENHA,5751.529117435855,JUNHO,2018,3,2018-06-01,-46.5439,-23.5336
PENHA,5763.138143212997,JUNHO,2019,3,2019-06-01,-46.5439,-23.5336
PENHA,5740.844637962653,JULHO,2018,3,2018-07-01,-46.5439,-23.5336
PENHA,5765.28050224188,JULHO,2019,3,2019-07-01,-46.5439,-23.5336
PENHA,5747.945439037681,AGOSTO,2018,3,2018-08-01,-46.5439,-23.5336
PENHA,5792.708018307463,AGOSTO,2019,3,2019-08-01,-46.5439,-23.5336
PENHA,5751.998783330308,SETEMBRO,2018,3,2018-09-01,-46.5439,-23.5336
PENHA,5825.637333123449,SETEMBRO,2019,3,2019-09-01,-46.5439,-23.5336
PENHA,5748.527881568362,OUTUBRO,2018,3,2018-10-01,-46.5439,-23.5336
PENHA,5863.542231211984,OUTUBRO,2019,3,2019-10-01,-46.5439,-23.5336
PENHA,5732.518201804879,NOVEMBRO,2018,3,2018-11-01,-46.5439,-23.5336
PENHA,5870.09710773143,NOVEMBRO,2019,3,2019-11-01,-46.5439,-23.5336
PENHA,5748.771736840597,DEZEMBRO,2018,3,2018-12-01,-46.5439,-23.5336
PENHA,5863.58571826456,DEZEMBRO,2019,3,2019-12-01,-46.5439,-23.5336
PENHA,4095.228034094365,JANEIRO,2018,4,2018-01-01,-46.5439,-23.5336
PENHA,3920.607892231261,JANEIRO,2019,4,2019-01-01,-46.5439,-23.5336
PENHA,4051.655738443221,FEVEREIRO,2018,4,2018-02-01,-46.5439,-23.5336
PENHA,3907.265752666839,FEVEREIRO,2019,4,2019-02-01,-46.5439,-23.5336
PENHA,4051.655738443221,MARCO,2018,4,2018-03-01,-46.5439,-23.5336
PENHA,3955.937225649186,MARCO,2019,4,2019-03-01,-46.5439,-23.5336
PENHA,4008.802697355286,ABRIL,2018,4,2018-04-01,-46.5439,-23.5336
PENHA,3846.358921735815,ABRIL,2019,4,2019-04-01,-46.5439,-23.5336
PENHA,3918.996848343476,MAIO,2018,4,2018-05-01,-46.5439,-23.5336
PENHA,3824.070843413683,MAIO,2019,4,2019-05-01,-46.5439,-23.5336
PENHA,3942.284251448156,JUNHO,2018,4,2018-06-01,-46.5439,-23.5336
PENHA,3771.601815299894,JUNHO,2019,4,2019-06-01,-46.5439,-23.5336
PENHA,3910.382054077902,JULHO,2018,4,2018-07-01,-46.5439,-23.5336
PENHA,3741.09499938883,JULHO,2019,4,2019-07-01,-46.5439,-23.5336
PENHA,3951.819769215829,AGOSTO,2018,4,2018-08-01,-46.5439,-23.5336
PENHA,3697.436856671608,AGOSTO,2019,4,2019-08-01,-46.5439,-23.5336
PENHA,3949.271211492478,SETEMBRO,2018,4,2018-09-01,-46.5439,-23.5336
PENHA,3724.566599864809,SETEMBRO,2019,4,2019-09-01,-46.5439,-23.5336
PENHA,3939.358991448451,OUTUBRO,2018,4,2018-10-01,-46.5439,-23.5336
PENHA,3771.284088166305,OUTUBRO,2019,4,2019-10-01,-46.5439,-23.5336
PENHA,3899.059437181576,NOVEMBRO,2018,4,2018-11-01,-46.5439,-23.5336
PENHA,3817.346893713548,NOVEMBRO,2019,4,2019-11-01,-46.5439,-23.5336
PENHA,3810.661306489612,DEZEMBRO,2018,4,2018-12-01,-46.5439,-23.5336
PENHA,3784.24553983813,DEZEMBRO,2019,4,2019-12-01,-46.5439,-23.5336
PERDIZES,11145.0292674415,JANEIRO,2018,1,2018-01-01,-46.6743,-23.5369
PERDIZES,11156.19427304874,JANEIRO,2019,1,2019-01-01,-46.6743,-23.5369
PERDIZES,11079.54882286322,FEVEREIRO,2018,1,2018-02-01,-46.6743,-23.5369
PERDIZES,11060.39582858284,FEVEREIRO,2019,1,2019-02-01,-46.6743,-23.5369
PERDIZES,10948.51394583213,MARCO,2018,1,2018-03-01,-46.6743,-23.5369
PERDIZES,10996.89489588411,MARCO,2019,1,2019-03-01,-46.6743,-23.5369
PERDIZES,10963.27320379481,ABRIL,2018,1,2018-04-01,-46.6743,-23.5369
PERDIZES,10942.79594918184,ABRIL,2019,1,2019-04-01,-46.6743,-23.5369
PERDIZES,10998.05612357107,MAIO,2018,1,2018-05-01,-46.6743,-23.5369
PERDIZES,10903.49370235245,MAIO,2019,1,2019-05-01,-46.6743,-23.5369
PERDIZES,11170.3871990941,JUNHO,2018,1,2018-06-01,-46.6743,-23.5369
PERDIZES,10835.0027789379,JUNHO,2019,1,2019-06-01,-46.6743,-23.5369
PERDIZES,11139.47166635575,JULHO,2018,1,2018-07-01,-46.6743,-23.5369
PERDIZES,10808.51322144722,JULHO,2019,1,2019-07-01,-46.6743,-23.5369
PERDIZES,11095.34773540241,AGOSTO,2018,1,2018-08-01,-46.6743,-23.5369
PERDIZES,10828.59583441436,AGOSTO,2019,1,2019-08-01,-46.6743,-23.5369
PERDIZES,11074.58974343116,SETEMBRO,2018,1,2018-09-01,-46.6743,-23.5369
PERDIZES,10931.45398319782,SETEMBRO,2019,1,2019-09-01,-46.6743,-23.5369
PERDIZES,11199.78356304168,OUTUBRO,2018,1,2018-10-01,-46.6743,-23.5369
PERDIZES,10966.3675289583,OUTUBRO,2019,1,2019-10-01,-46.6743,-23.5369
PERDIZES,11260.7642820186,NOVEMBRO,2018,1,2018-11-01,-46.6743,-23.5369
PERDIZES,10957.3396569544,NOVEMBRO,2019,1,2019-11-01,-46.6743,-23.5369
PERDIZES,11277.72203441257,DEZEMBRO,2018,1,2018-12-01,-46.6743,-23.5369
PERDIZES,10887.65156038203,DEZEMBRO,2019,1,2019-12-01,-46.6743,-23.5369
PERDIZES,8940.601835999469,JANEIRO,2018,2,2018-01-01,-46.6743,-23.5369
PERDIZES,8703.06266776041,JANEIRO,2019,2,2019-01-01,-46.6743,-23.5369
PERDIZES,8877.048793191494,FEVEREIRO,2018,2,2018-02-01,-46.6743,-23.5369
PERDIZES,8726.724730572185,FEVEREIRO,2019,2,2019-02-01,-46.6743,-23.5369
PERDIZES,8751.964200293827,MARCO,2018,2,2018-03-01,-46.6743,-23.5369
PERDIZES,8777.990190892975,MARCO,2019,2,2019-03-01,-46.6743,-23.5369
PERDIZES,8679.53787701855,ABRIL,2018,2,2018-04-01,-46.6743,-23.5369
PERDIZES,8823.329586534597,ABRIL,2019,2,2019-04-01,-46.6743,-23.5369
PERDIZES,8648.6920721562,MAIO,2018,2,2018-05-01,-46.6743,-23.5369
PERDIZES,8864.017838446538,MAIO,2019,2,2019-05-01,-46.6743,-23.5369
PERDIZES,8794.170654385462,JUNHO,2018,2,2018-06-01,-46.6743,-23.5369
PERDIZES,8905.918409313974,JUNHO,2019,2,2019-06-01,-46.6743,-23.5369
PERDIZES,8829.578076696645,JULHO,2018,2,2018-07-01,-46.6743,-23.5369
PERDIZES,8887.368749083813,JULHO,2019,2,2019-07-01,-46.6743,-23.5369
PERDIZES,8852.93447460236,AGOSTO,2018,2,2018-08-01,-46.6743,-23.5369
PERDIZES,8882.783935349886,AGOSTO,2019,2,2019-08-01,-46.6743,-23.5369
PERDIZES,8806.41959013829,SETEMBRO,2018,2,2018-09-01,-46.6743,-23.5369
PERDIZES,8869.409927774592,SETEMBRO,2019,2,2019-09-01,-46.6743,-23.5369
PERDIZES,8799.903271392564,OUTUBRO,2018,2,2018-10-01,-46.6743,-23.5369
PERDIZES,8939.685378729082,OUTUBRO,2019,2,2019-10-01,-46.6743,-23.5369
PERDIZES,8777.39641778585,NOVEMBRO,2018,2,2018-11-01,-46.6743,-23.5369
PERDIZES,8953.427471837229,NOVEMBRO,2019,2,2019-11-01,-46.6743,-23.5369
PERDIZES,8714.367356840456,DEZEMBRO,2018,2,2018-12-01,-46.6743,-23.5369
PERDIZES,8881.047510787708,DEZEMBRO,2019,2,2019-12-01,-46.6743,-23.5369
PERDIZES,9057.443264111589,JANEIRO,2018,3,2018-01-01,-46.6743,-23.5369
PERDIZES,8797.91902911743,JANEIRO,2019,3,2019-01-01,-46.6743,-23.5369
PERDIZES,9041.319467404244,FEVEREIRO,2018,3,2018-02-01,-46.6743,-23.5369
PERDIZES,8836.237274869758,FEVEREIRO,2019,3,2019-02-01,-46.6743,-23.5369
PERDIZES,9200.52224167774,MARCO,2018,3,2018-03-01,-46.6743,-23.5369
PERDIZES,8947.991029247421,MARCO,2019,3,2019-03-01,-46.6743,-23.5369
PERDIZES,9097.53410913884,ABRIL,2018,3,2018-04-01,-46.6743,-23.5369
PERDIZES,8910.598244882503,ABRIL,2019,3,2019-04-01,-46.6743,-23.5369
PERDIZES,9093.820589812003,MAIO,2018,3,2018-05-01,-46.6743,-23.5369
PERDIZES,8907.345000845233,MAIO,2019,3,2019-05-01,-46.6743,-23.5369
PERDIZES,9086.119531762715,JUNHO,2018,3,2018-06-01,-46.6743,-23.5369
PERDIZES,8930.919609531386,JUNHO,2019,3,2019-06-01,-46.6743,-23.5369
PERDIZES,9170.330742451864,JULHO,2018,3,2018-07-01,-46.6743,-23.5369
PERDIZES,8956.666733043448,JULHO,2019,3,2019-07-01,-46.6743,-23.5369
PERDIZES,9171.690386464896,AGOSTO,2018,3,2018-08-01,-46.6743,-23.5369
PERDIZES,9000.950642509983,AGOSTO,2019,3,2019-08-01,-46.6743,-23.5369
PERDIZES,9029.276478192063,SETEMBRO,2018,3,2018-09-01,-46.6743,-23.5369
PERDIZES,9049.223461958985,SETEMBRO,2019,3,2019-09-01,-46.6743,-23.5369
PERDIZES,9016.459882133246,OUTUBRO,2018,3,2018-10-01,-46.6743,-23.5369
PERDIZES,9170.18071130116,OUTUBRO,2019,3,2019-10-01,-46.6743,-23.5369
PERDIZES,8984.206858851661,NOVEMBRO,2018,3,2018-11-01,-46.6743,-23.5369
PERDIZES,9205.175407646473,NOVEMBRO,2019,3,2019-11-01,-46.6743,-23.5369
PERDIZES,8793.308961687344,DEZEMBRO,2018,3,2018-12-01,-46.6743,-23.5369
PERDIZES,9041.837104652854,DEZEMBRO,2019,3,2019-12-01,-46.6743,-23.5369
PERDIZES,10141.01882734905,JANEIRO,2018,4,2018-01-01,-46.6743,-23.5369
PERDIZES,10382.14664524773,JANEIRO,2019,4,2019-01-01,-46.6743,-23.5369
PERDIZES,10222.58145949662,FEVEREIRO,2018,4,2018-02-01,-46.6743,-23.5369
PERDIZES,10393.5912569164,FEVEREIRO,2019,4,2019-02-01,-46.6743,-23.5369
PERDIZES,10323.69931940444,MARCO,2018,4,2018-03-01,-46.6743,-23.5369
PERDIZES,10280.28688549145,MARCO,2019,4,2019-03-01,-46.6743,-23.5369
PERDIZES,10386.54491568042,ABRIL,2018,4,2018-04-01,-46.6743,-23.5369
PERDIZES,10050.56640593968,ABRIL,2019,4,2019-04-01,-46.6743,-23.5369
PERDIZES,10440.76691241243,MAIO,2018,4,2018-05-01,-46.6743,-23.5369
PERDIZES,10073.01533680006,MAIO,2019,4,2019-05-01,-46.6743,-23.5369
PERDIZES,10677.43523448131,JUNHO,2018,4,2018-06-01,-46.6743,-23.5369
PERDIZES,10204.88582998235,JUNHO,2019,4,2019-06-01,-46.6743,-23.5369
PERDIZES,10606.84213508278,JULHO,2018,4,2018-07-01,-46.6743,-23.5369
PERDIZES,10404.94606671111,JULHO,2019,4,2019-07-01,-46.6743,-23.5369
PERDIZES,10579.86132015765,AGOSTO,2018,4,2018-08-01,-46.6743,-23.5369
PERDIZES,10396.99905829658,AGOSTO,2019,4,2019-08-01,-46.6743,-23.5369
PERDIZES,10290.29240307356,SETEMBRO,2018,4,2018-09-01,-46.6743,-23.5369
PERDIZES,10457.44023620633,SETEMBRO,2019,4,2019-09-01,-46.6743,-23.5369
PERDIZES,10322.95583191441,OUTUBRO,2018,4,2018-10-01,-46.6743,-23.5369
PERDIZES,10451.51155925873,OUTUBRO,2019,4,2019-10-01,-46.6743,-23.5369
PERDIZES,10335.3876743453,NOVEMBRO,2018,4,2018-11-01,-46.6743,-23.5369
PERDIZES,10464.84887258618,NOVEMBRO,2019,4,2019-11-01,-46.6743,-23.5369
PERDIZES,10382.15701745566,DEZEMBRO,2018,4,2018-12-01,-46.6743,-23.5369
PERDIZES,10440.81143437521,DEZEMBRO,2019,4,2019-12-01,-46.6743,-23.5369
PINHEIROS,12914.24405757725,JANEIRO,2018,1,2018-01-01,-46.703,-23.5666
PINHEIROS,13403.24243266896,JANEIRO,2019,1,2019-01-01,-46.703,-23.5666
PINHEIROS,12807.91551284357,FEVEREIRO,2018,1,2018-02-01,-46.703,-23.5666
PINHEIROS,13449.41515874248,FEVEREIRO,2019,1,2019-02-01,-46.703,-23.5666
PINHEIROS,12587.70208720169,MARCO,2018,1,2018-03-01,-46.703,-23.5666
PINHEIROS,13489.90693787143,MARCO,2019,1,2019-03-01,-46.703,-23.5666
PINHEIROS,12716.20053184117,ABRIL,2018,1,2018-04-01,-46.703,-23.5666
PINHEIROS,13440.39496740237,ABRIL,2019,1,2019-04-01,-46.703,-23.5666
PINHEIROS,12942.84307803646,MAIO,2018,1,2018-05-01,-46.703,-23.5666
PINHEIROS,13452.25035483786,MAIO,2019,1,2019-05-01,-46.703,-23.5666
PINHEIROS,13255.14823319709,JUNHO,2018,1,2018-06-01,-46.703,-23.5666
PINHEIROS,13457.66617952155,JUNHO,2019,1,2019-06-01,-46.703,-23.5666
PINHEIROS,13325.2535957508,JULHO,2018,1,2018-07-01,-46.703,-23.5666
PINHEIROS,13490.27313742871,JULHO,2019,1,2019-07-01,-46.703,-23.5666
PINHEIROS,13350.89849972721,AGOSTO,2018,1,2018-08-01,-46.703,-23.5666
PINHEIROS,13551.61088521467,AGOSTO,2019,1,2019-08-01,-46.703,-23.5666
PINHEIROS,13356.5947282553,SETEMBRO,2018,1,2018-09-01,-46.703,-23.5666
PINHEIROS,13615.10814202543,SETEMBRO,2019,1,2019-09-01,-46.703,-23.5666
PINHEIROS,13391.96799433885,OUTUBRO,2018,1,2018-10-01,-46.703,-23.5666
PINHEIROS,13801.64314310985,OUTUBRO,2019,1,2019-10-01,-46.703,-23.5666
PINHEIROS,13393.70039802916,NOVEMBRO,2018,1,2018-11-01,-46.703,-23.5666
PINHEIROS,13861.35897222988,NOVEMBRO,2019,1,2019-11-01,-46.703,-23.5666
PINHEIROS,13345.79040906483,DEZEMBRO,2018,1,2018-12-01,-46.703,-23.5666
PINHEIROS,13818.00261943282,DEZEMBRO,2019,1,2019-12-01,-46.703,-23.5666
PINHEIROS,10533.51428591766,JANEIRO,2018,2,2018-01-01,-46.703,-23.5666
PINHEIROS,10475.80835369666,JANEIRO,2019,2,2019-01-01,-46.703,-23.5666
PINHEIROS,10554.83508540659,FEVEREIRO,2018,2,2018-02-01,-46.703,-23.5666
PINHEIROS,10465.58467790799,FEVEREIRO,2019,2,2019-02-01,-46.703,-23.5666
PINHEIROS,10609.03206530988,MARCO,2018,2,2018-03-01,-46.703,-23.5666
PINHEIROS,10675.61736100727,MARCO,2019,2,2019-03-01,-46.703,-23.5666
PINHEIROS,10529.97741455379,ABRIL,2018,2,2018-04-01,-46.703,-23.5666
PINHEIROS,10703.79397467246,ABRIL,2019,2,2019-04-01,-46.703,-23.5666
PINHEIROS,10664.59624736608,MAIO,2018,2,2018-05-01,-46.703,-23.5666
PINHEIROS,10733.25792311301,MAIO,2019,2,2019-05-01,-46.703,-23.5666
PINHEIROS,10803.53101407136,JUNHO,2018,2,2018-06-01,-46.703,-23.5666
PINHEIROS,10777.89035268803,JUNHO,2019,2,2019-06-01,-46.703,-23.5666
PINHEIROS,10944.62652283777,JULHO,2018,2,2018-07-01,-46.703,-23.5666
PINHEIROS,10733.29548993777,JULHO,2019,2,2019-07-01,-46.703,-23.5666
PINHEIROS,10952.94464616508,AGOSTO,2018,2,2018-08-01,-46.703,-23.5666
PINHEIROS,10780.76857696425,AGOSTO,2019,2,2019-08-01,-46.703,-23.5666
PINHEIROS,10853.35254026877,SETEMBRO,2018,2,2018-09-01,-46.703,-23.5666
PINHEIROS,10801.14337314607,SETEMBRO,2019,2,2019-09-01,-46.703,-23.5666
PINHEIROS,10866.54184888716,OUTUBRO,2018,2,2018-10-01,-46.703,-23.5666
PINHEIROS,11002.16932709499,OUTUBRO,2019,2,2019-10-01,-46.703,-23.5666
PINHEIROS,10853.0354685723,NOVEMBRO,2018,2,2018-11-01,-46.703,-23.5666
PINHEIROS,11010.71482481404,NOVEMBRO,2019,2,2019-11-01,-46.703,-23.5666
PINHEIROS,10577.33715952429,DEZEMBRO,2018,2,2018-12-01,-46.703,-23.5666
PINHEIROS,10747.67331246667,DEZEMBRO,2019,2,2019-12-01,-46.703,-23.5666
PINHEIROS,9866.157784346298,JANEIRO,2018,3,2018-01-01,-46.703,-23.5666
PINHEIROS,9860.227786937212,JANEIRO,2019,3,2019-01-01,-46.703,-23.5666
PINHEIROS,9882.927694336873,FEVEREIRO,2018,3,2018-02-01,-46.703,-23.5666
PINHEIROS,9955.480880491845,FEVEREIRO,2019,3,2019-02-01,-46.703,-23.5666
PINHEIROS,10115.51812952617,MARCO,2018,3,2018-03-01,-46.703,-23.5666
PINHEIROS,10094.53825193455,MARCO,2019,3,2019-03-01,-46.703,-23.5666
PINHEIROS,10065.55338439581,ABRIL,2018,3,2018-04-01,-46.703,-23.5666
PINHEIROS,10042.27195912202,ABRIL,2019,3,2019-04-01,-46.703,-23.5666
PINHEIROS,10210.0948525163,MAIO,2018,3,2018-05-01,-46.703,-23.5666
PINHEIROS,10042.88038891654,MAIO,2019,3,2019-05-01,-46.703,-23.5666
PINHEIROS,10324.28359271853,JUNHO,2018,3,2018-06-01,-46.703,-23.5666
PINHEIROS,10086.14349173512,JUNHO,2019,3,2019-06-01,-46.703,-23.5666
PINHEIROS,10385.78368985607,JULHO,2018,3,2018-07-01,-46.703,-23.5666
PINHEIROS,10146.26919849935,JULHO,2019,3,2019-07-01,-46.703,-23.5666
PINHEIROS,10307.95024014813,AGOSTO,2018,3,2018-08-01,-46.703,-23.5666
PINHEIROS,10189.31267218622,AGOSTO,2019,3,2019-08-01,-46.703,-23.5666
PINHEIROS,10007.13281698419,SETEMBRO,2018,3,2018-09-01,-46.703,-23.5666
PINHEIROS,10202.02889785567,SETEMBRO,2019,3,2019-09-01,-46.703,-23.5666
PINHEIROS,9989.824789283253,OUTUBRO,2018,3,2018-10-01,-46.703,-23.5666
PINHEIROS,10297.34537121722,OUTUBRO,2019,3,2019-10-01,-46.703,-23.5666
PINHEIROS,9963.536970976369,NOVEMBRO,2018,3,2018-11-01,-46.703,-23.5666
PINHEIROS,10347.52379850103,NOVEMBRO,2019,3,2019-11-01,-46.703,-23.5666
PINHEIROS,9777.019724544984,DEZEMBRO,2018,3,2018-12-01,-46.703,-23.5666
PINHEIROS,10212.37689422757,DEZEMBRO,2019,3,2019-12-01,-46.703,-23.5666
PINHEIROS,11087.03031594627,JANEIRO,2018,4,2018-01-01,-46.703,-23.5666
PINHEIROS,11247.69097429835,JANEIRO,2019,4,2019-01-01,-46.703,-23.5666
PINHEIROS,11066.2257727536,FEVEREIRO,2018,4,2018-02-01,-46.703,-23.5666
PINHEIROS,11295.37384271882,FEVEREIRO,2019,4,2019-02-01,-46.703,-23.5666
PINHEIROS,11185.60861238094,MARCO,2018,4,2018-03-01,-46.703,-23.5666
PINHEIROS,11207.45000661602,MARCO,2019,4,2019-03-01,-46.703,-23.5666
PINHEIROS,11185.77644217531,ABRIL,2018,4,2018-04-01,-46.703,-23.5666
PINHEIROS,10924.51571866866,ABRIL,2019,4,2019-04-01,-46.703,-23.5666
PINHEIROS,11330.09426915803,MAIO,2018,4,2018-05-01,-46.703,-23.5666
PINHEIROS,10904.21997233326,MAIO,2019,4,2019-05-01,-46.703,-23.5666
PINHEIROS,11889.18126426085,JUNHO,2018,4,2018-06-01,-46.703,-23.5666
PINHEIROS,11018.64312028191,JUNHO,2019,4,2019-06-01,-46.703,-23.5666
PINHEIROS,11780.58863814366,JULHO,2018,4,2018-07-01,-46.703,-23.5666
PINHEIROS,11281.42979640032,JULHO,2019,4,2019-07-01,-46.703,-23.5666
PINHEIROS,11626.18467987493,AGOSTO,2018,4,2018-08-01,-46.703,-23.5666
PINHEIROS,11284.64371914418,AGOSTO,2019,4,2019-08-01,-46.703,-23.5666
PINHEIROS,11001.66307857361,SETEMBRO,2018,4,2018-09-01,-46.703,-23.5666
PINHEIROS,11365.05528522901,SETEMBRO,2019,4,2019-09-01,-46.703,-23.5666
PINHEIROS,11036.04667327042,OUTUBRO,2018,4,2018-10-01,-46.703,-23.5666
PINHEIROS,11449.45175755001,OUTUBRO,2019,4,2019-10-01,-46.703,-23.5666
PINHEIROS,11139.87889460007,NOVEMBRO,2018,4,2018-11-01,-46.703,-23.5666
PINHEIROS,11517.27079905579,NOVEMBRO,2019,4,2019-11-01,-46.703,-23.5666
PINHEIROS,11227.88057044072,DEZEMBRO,2018,4,2018-12-01,-46.703,-23.5666
PINHEIROS,11583.42056104146,DEZEMBRO,2019,4,2019-12-01,-46.703,-23.5666
PIRITUBA,5519.561189453451,JANEIRO,2018,1,2018-01-01,-46.726,-23.4885
PIRITUBA,5505.586888431404,JANEIRO,2019,1,2019-01-01,-46.726,-23.4885
PIRITUBA,5479.653261164874,FEVEREIRO,2018,1,2018-02-01,-46.726,-23.4885
PIRITUBA,5519.145383486663,FEVEREIRO,2019,1,2019-02-01,-46.726,-23.4885
PIRITUBA,5472.443131007404,MARCO,2018,1,2018-03-01,-46.726,-23.4885
PIRITUBA,5518.559118680749,MARCO,2019,1,2019-03-01,-46.726,-23.4885
PIRITUBA,5244.641113464712,ABRIL,2018,1,2018-04-01,-46.726,-23.4885
PIRITUBA,5537.988945462968,ABRIL,2019,1,2019-04-01,-46.726,-23.4885
PIRITUBA,5117.03897037485,MAIO,2018,1,2018-05-01,-46.726,-23.4885
PIRITUBA,5489.079597248101,MAIO,2019,1,2019-05-01,-46.726,-23.4885
PIRITUBA,5034.795694822506,JUNHO,2018,1,2018-06-01,-46.726,-23.4885
PIRITUBA,5507.328435415642,JUNHO,2019,1,2019-06-01,-46.726,-23.4885
PIRITUBA,5230.876097886739,JULHO,2018,1,2018-07-01,-46.726,-23.4885
PIRITUBA,5390.788499881874,JULHO,2019,1,2019-07-01,-46.726,-23.4885
PIRITUBA,5301.362959515977,AGOSTO,2018,1,2018-08-01,-46.726,-23.4885
PIRITUBA,5373.294291081244,AGOSTO,2019,1,2019-08-01,-46.726,-23.4885
PIRITUBA,5348.175883348935,SETEMBRO,2018,1,2018-09-01,-46.726,-23.4885
PIRITUBA,5329.08786844866,SETEMBRO,2019,1,2019-09-01,-46.726,-23.4885
PIRITUBA,5266.251377154342,OUTUBRO,2018,1,2018-10-01,-46.726,-23.4885
PIRITUBA,5397.432962206034,OUTUBRO,2019,1,2019-10-01,-46.726,-23.4885
PIRITUBA,5361.955920793492,NOVEMBRO,2018,1,2018-11-01,-46.726,-23.4885
PIRITUBA,5428.958185075693,NOVEMBRO,2019,1,2019-11-01,-46.726,-23.4885
PIRITUBA,5454.101384145809,DEZEMBRO,2018,1,2018-12-01,-46.726,-23.4885
PIRITUBA,5443.706684589976,DEZEMBRO,2019,1,2019-12-01,-46.726,-23.4885
PIRITUBA,5454.738677659039,JANEIRO,2018,2,2018-01-01,-46.726,-23.4885
PIRITUBA,5450.222933350306,JANEIRO,2019,2,2019-01-01,-46.726,-23.4885
PIRITUBA,5484.874569041566,FEVEREIRO,2018,2,2018-02-01,-46.726,-23.4885
PIRITUBA,5452.178651949736,FEVEREIRO,2019,2,2019-02-01,-46.726,-23.4885
PIRITUBA,5481.261662317358,MARCO,2018,2,2018-03-01,-46.726,-23.4885
PIRITUBA,5440.277869119422,MARCO,2019,2,2019-03-01,-46.726,-23.4885
PIRITUBA,5479.446446789398,ABRIL,2018,2,2018-04-01,-46.726,-23.4885
PIRITUBA,5441.640071482673,ABRIL,2019,2,2019-04-01,-46.726,-23.4885
PIRITUBA,5476.806036045794,MAIO,2018,2,2018-05-01,-46.726,-23.4885
PIRITUBA,5428.933466829657,MAIO,2019,2,2019-05-01,-46.726,-23.4885
PIRITUBA,5481.168247708719,JUNHO,2018,2,2018-06-01,-46.726,-23.4885
PIRITUBA,5419.660324109132,JUNHO,2019,2,2019-06-01,-46.726,-23.4885
PIRITUBA,5483.187651367524,JULHO,2018,2,2018-07-01,-46.726,-23.4885
PIRITUBA,5395.68152879104,JULHO,2019,2,2019-07-01,-46.726,-23.4885
PIRITUBA,5483.678371941237,AGOSTO,2018,2,2018-08-01,-46.726,-23.4885
PIRITUBA,5391.248017019593,AGOSTO,2019,2,2019-08-01,-46.726,-23.4885
PIRITUBA,5484.955932087835,SETEMBRO,2018,2,2018-09-01,-46.726,-23.4885
PIRITUBA,5393.754465820949,SETEMBRO,2019,2,2019-09-01,-46.726,-23.4885
PIRITUBA,5474.552039058354,OUTUBRO,2018,2,2018-10-01,-46.726,-23.4885
PIRITUBA,5385.853439086922,OUTUBRO,2019,2,2019-10-01,-46.726,-23.4885
PIRITUBA,5461.010524102582,NOVEMBRO,2018,2,2018-11-01,-46.726,-23.4885
PIRITUBA,5356.922772466724,NOVEMBRO,2019,2,2019-11-01,-46.726,-23.4885
PIRITUBA,5449.040953713159,DEZEMBRO,2018,2,2018-12-01,-46.726,-23.4885
PIRITUBA,5354.6142617145,DEZEMBRO,2019,2,2019-12-01,-46.726,-23.4885
PIRITUBA,6163.890809976037,JANEIRO,2018,3,2018-01-01,-46.726,-23.4885
PIRITUBA,6056.06305853443,JANEIRO,2019,3,2019-01-01,-46.726,-23.4885
PIRITUBA,6167.982837727509,FEVEREIRO,2018,3,2018-02-01,-46.726,-23.4885
PIRITUBA,6083.138330464835,FEVEREIRO,2019,3,2019-02-01,-46.726,-23.4885
PIRITUBA,6056.709256017121,MARCO,2018,3,2018-03-01,-46.726,-23.4885
PIRITUBA,6114.644193478868,MARCO,2019,3,2019-03-01,-46.726,-23.4885
PIRITUBA,6085.119088404814,ABRIL,2018,3,2018-04-01,-46.726,-23.4885
PIRITUBA,6129.685417414476,ABRIL,2019,3,2019-04-01,-46.726,-23.4885
PIRITUBA,6086.871915960905,MAIO,2018,3,2018-05-01,-46.726,-23.4885
PIRITUBA,6147.283815202391,MAIO,2019,3,2019-05-01,-46.726,-23.4885
